"Edo","t","Subsectores.no.especificados","Tipo","id","Clave","cid"
"Nayarit","01/04/2007","3645","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2007","4331","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2007","0","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2008","884","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2008","3765","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2008","9186","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2008","5665","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2009","571","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2009","1853","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2009","13156","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2009","3121","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2010","54","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2010","2136","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2010","11296","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2010","54","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2011","3957","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2011","2411","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2011","14475","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2011","5202","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2012","3350","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2012","5283","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2012","12377","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2012","9","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2013","3312","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2013","4699","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2013","90","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2013","177","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2014","58","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2014","70","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2014","53","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2014","87","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2015","46","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2015","2342","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2015","9247","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2015","4396","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2016","20642","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2016","16109","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2016","22865","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2016","22279","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2017","242","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2017","276","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2017","5430","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2017","4579","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2018","1709","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2018","2769","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2018","7997","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2018","6434","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2019","5183","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2019","1536","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2019","6995","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2019","3390","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2020","3491","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/04/2020","255","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/07/2020","1041","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/10/2020","5925","Fabricación de equipo de transporte",7,18,187
"Nayarit","01/01/2021","801","Fabricación de equipo de transporte",7,18,187
"Nuevo León","01/01/2007","3820","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2007","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2007","3792","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2007","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2008","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2008","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2008","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2008","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2009","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2009","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2009","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2009","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2010","3003","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2010","2520","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2010","2523","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2010","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2011","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2011","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2011","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2011","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2012","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2012","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2012","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2012","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2013","1980","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2013","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2013","3110","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2013","1805","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2014","2026","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2014","2647","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2014","3025","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2014","3881","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2015","2643","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2015","2736","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2015","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2015","2918","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2016","2639","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2016","3781","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2016","3481","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2016","3146","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2017","1063","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2017","908","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2017","1248","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2017","1290","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2018","2282","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2018","3015","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2018","4602","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2018","4310","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2019","2521","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2019","2205","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2019","0","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2019","5490","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2020","4431","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/04/2020","2784","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/07/2020","6365","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/10/2020","7452","Fabricación de equipo de transporte",7,19,197
"Nuevo León","01/01/2021","5574","Fabricación de equipo de transporte",7,19,197
"Oaxaca","01/01/2007","141500","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2007","144666","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2007","172376","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2007","147177","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2008","305172","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2008","5531","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2008","438295","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2008","242451","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2009","200760","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2009","149108","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2009","282676","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2009","223261","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2010","231289","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2010","146540","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2010","233373","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2010","197526","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2011","239270","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2011","262901","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2011","217841","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2011","241001","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2012","251413","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2012","162356","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2012","175754","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2012","175327","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2013","261255","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2013","264284","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2013","228473","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2013","319264","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2014","301283","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2014","325667","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2014","344859","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2014","265601","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2015","145232","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2015","174110","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2015","142455","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2015","50872","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2016","143801","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2016","158013","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2016","122998","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2016","121607","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2017","179650","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2017","154681","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2017","111914","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2017","110821","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2018","178984","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2018","270171","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2018","158982","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2018","208050","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2019","152995","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2019","160541","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2019","121866","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2019","162589","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2020","113148","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/04/2020","101209","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/07/2020","65340","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/10/2020","136424","Fabricación de equipo de transporte",7,20,207
"Oaxaca","01/01/2021","182030","Fabricación de equipo de transporte",7,20,207
"Puebla","01/01/2007","89","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2007","188","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2007","308","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2007","429","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2008","74","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2008","31","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2008","318","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2008","328","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2009","18","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2009","12","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2009","54","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2009","73","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2010","80","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2010","81","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2010","79","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2010","110","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2011","95","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2011","168","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2011","102","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2011","758","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2012","576","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2012","882","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2012","1247","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2012","1258","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2013","484","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2013","942","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2013","1115","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2013","864","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2014","1109","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2014","515","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2014","865","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2014","707","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2015","4555","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2015","5473","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2015","6234","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2015","6018","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2016","4772","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2016","5085","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2016","5874","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2016","5391","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2017","1111","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2017","1395","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2017","1524","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2017","660","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2018","594","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2018","1016","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2018","1195","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2018","994","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2019","669","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2019","471","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2019","658","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2019","1396","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2020","238","Fabricación de equipo de transporte",7,21,217
"Puebla","01/04/2020","925","Fabricación de equipo de transporte",7,21,217
"Puebla","01/07/2020","228","Fabricación de equipo de transporte",7,21,217
"Puebla","01/10/2020","509","Fabricación de equipo de transporte",7,21,217
"Puebla","01/01/2021","222","Fabricación de equipo de transporte",7,21,217
"Querétaro","01/01/2007","2445","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2007","13250","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2007","17773","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2007","8899","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2008","11769","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2008","7684","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2008","6786","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2008","15744","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2009","8468","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2009","26429","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2009","28488","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2009","15028","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2010","15519","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2010","8827","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2010","14906","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2010","8328","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2011","31190","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2011","50303","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2011","58253","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2011","40193","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2012","52159","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2012","46191","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2012","31895","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2012","50692","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2013","41241","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2013","47063","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2013","36355","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2013","36824","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2014","60026","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2014","64235","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2014","32485","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2014","58789","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2015","51692","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2015","38088","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2015","51808","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2015","33041","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2016","30877","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2016","36683","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2016","26472","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2016","33879","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2017","46069","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2017","27209","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2017","30835","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2017","29479","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2018","18682","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2018","28982","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2018","18493","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2018","20906","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2019","26700","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2019","24547","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2019","21093","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2019","25040","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2020","19612","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/04/2020","21770","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/07/2020","18985","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/10/2020","20932","Fabricación de equipo de transporte",7,22,227
"Querétaro","01/01/2021","22702","Fabricación de equipo de transporte",7,22,227
"Quintana Roo","01/01/2007","7674","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2007","60","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2007","74","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2007","8733","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2008","130","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2008","11645","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2008","7214","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2008","7613","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2009","86","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2009","7367","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2009","351","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2009","9436","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2010","9613","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2010","9197","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2010","30169","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2010","9951","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2011","43904","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2011","34428","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2011","11162","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2011","10813","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2012","14789","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2012","12132","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2012","3519","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2012","13735","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2013","5109","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2013","11946","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2013","18350","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2013","1084","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2014","12028","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2014","2153","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2014","3911","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2014","1116","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2015","12887","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2015","14512","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2015","2763","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2015","908","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2016","1688","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2016","2223","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2016","4416","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2016","14709","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2017","737","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2017","16109","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2017","15650","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2017","616","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2018","2307","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2018","14802","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2018","23179","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2018","14981","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2019","13501","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2019","18266","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2019","20854","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2019","11012","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2020","381","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/04/2020","290","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/07/2020","11689","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/10/2020","323","Fabricación de equipo de transporte",7,23,237
"Quintana Roo","01/01/2021","373","Fabricación de equipo de transporte",7,23,237
"San Luis Potosí","01/01/2007","61008","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2007","75733","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2007","75976","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2007","66610","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2008","5414","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2008","5577","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2008","6140","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2008","5393","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2009","20667","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2009","17057","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2009","18922","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2009","12170","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2010","9415","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2010","10081","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2010","1726","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2010","1852","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2011","1495","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2011","13626","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2011","12596","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2011","1690","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2012","11121","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2012","1439","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2012","12075","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2012","12819","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2013","10011","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2013","11717","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2013","16323","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2013","15578","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2014","10293","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2014","2417","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2014","14375","Fabricación de equipo de transporte",7,24,247
