"time","categoria","concepto","valor","revisado","C"
"01/01/2020","subsector","481 Transporte aéreo",,,1
"01/01/2020","subsector","482 Transporte por ferrocarril",,,1
"01/01/2020","subsector","483 Transporte por agua",,,1
"01/01/2020","subsector","484 Autotransporte de carga",0,0,0
"01/01/2020","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2020","subsector","486 Transporte por ductos",,,1
"01/01/2020","subsector","487 Transporte turístico",0,0,0
"01/01/2020","subsector","488 Servicios relacionados con el transporte",,0.50000771,0
"01/01/2020","subsector","492 Servicios de mensajería y paquetería",0,,1
"01/01/2020","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2020","subsector","511 Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",,26.64134595,0
"01/01/2020","subsector","512 Industria fílmica y del video, e industria del sonido",0,0,0
"01/01/2020","subsector","515 Radio y televisión",0,0,0
"01/01/2020","subsector","517 Telecomunicaciones",15.62664213,16.14569631,0
"01/01/2020","subsector","518 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0,0,0
"01/01/2020","subsector","519 Otros servicios de información",,,1
"01/01/2020","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",150.9065493,379.79116739,0
"01/01/2020","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",0,,1
"01/01/2020","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,1.16593563,0
"01/01/2020","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,0,0
"01/01/2020","subsector","531 Servicios inmobiliarios",,1.81777327,0
"01/01/2020","subsector","532 Servicios de alquiler de bienes muebles",0,0,0
"01/01/2020","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",,,1
"01/01/2020","subsector","541 Servicios profesionales, científicos y técnicos",-2.16628007,-0.91243437,0
"01/01/2020","subsector","551 Corporativos",,0,0
"01/01/2020","subsector","561 Servicios de apoyo a los negocios",,-0.919531707832352,0
"01/01/2020","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2020","subsector","611 Servicios educativos",0,0,0
"01/01/2020","subsector","621 Servicios médicos de consulta externa y servicios relacionados",0,0,0
"01/01/2020","subsector","622 Hospitales",0,0,0
"01/01/2020","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2020","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2020","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2020","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",0,0,0
"01/01/2020","subsector","721 Servicios de alojamiento temporal",26.94081501,42.33602274,0
"01/01/2020","subsector","722 Servicios de preparación de alimentos y bebidas",0,0,0
"01/01/2020","subsector","811 Servicios de reparación y mantenimiento",,0,0
"01/01/2020","subsector","812 Servicios personales",,0,0
"01/01/2020","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2020","Tipo de inversión","Cuentas entre compañías",144.053,158.3970962,0
"01/01/2020","Tipo de inversión","Nuevas inversiones",106.3651,134.441601102168,0
"01/01/2020","Tipo de inversión","Reinversión de utilidades",630.2689,1133.63303633,0
"01/01/2021","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",9.95967489,11.99110319,0
"01/01/2021","sector","21 Minería",,,1
"01/01/2021","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,5.64708908,0
"01/01/2021","sector","23 Construcción",2.74329889,46.1446323520315,0
"01/01/2021","sector","31-33 Industrias manufactureras",191.76032035,394.74964921,0
"01/01/2021","sector","43-46 Comercio al por mayor y por menor",,53.3288427274774,0
"01/01/2021","sector","48-49 Transporte, correos y almacenamiento",,57.83700877,0
"01/01/2021","sector","51 Información en medios masivos",5.42747638,-0.990462769999998,0
"01/01/2021","sector","52 Servicios financieros y de seguros",108.14332464,283.887308129876,0
"01/01/2021","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",0.3693681,1.67192334110394,0
"01/01/2021","sector","54 Servicios profesionales, científicos y técnicos",11.36635609,12.70572479,0
"01/01/2021","sector","55 Corporativos",,0,0
"01/01/2021","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,0.16870456,0
"01/01/2021","sector","61 Servicios educativos",0,0,0
"01/01/2021","sector","62 Servicios de salud y de asistencia social",0,0,0
"01/01/2021","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",,,1
"01/01/2021","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",27.5740263,16.3924034,0
"01/01/2021","sector","81 Otros servicios excepto actividades gubernamentales",,0,0
"01/01/2021","sector","Confidencial",78.563767460001,-1824.64406143098,0
"01/01/2021","subsector","111 Agricultura",,2.02911694,0
"01/01/2021","subsector","112 Cría y explotación de animales",0,0,0
"01/01/2021","subsector","115 Servicios relacionados con las actividades agropecuarias y forestales",,9.96198625,0
"01/01/2021","subsector","211 Extracción de petróleo y gas",0,0,0
"01/01/2021","subsector","212 Minería de minerales metálicos y no metálicos, excepto petróleo y gas",,,1
"01/01/2021","subsector","213 Servicios relacionados con la minería",,,1
"01/01/2021","subsector","221 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,5.64708908,0
"01/01/2021","subsector","236 Edificación",0,0,0
"01/01/2021","subsector","237 Construcción de obras de ingeniería civil",1.78032817,32.27553439,0
"01/01/2021","subsector","238 Trabajos especializados para la construcción",,13.8690979620315,0
"01/01/2021","subsector","311 Industria alimentaria",48.6941998,21.3371185,0
"01/01/2021","subsector","312 Industria de las bebidas y del tabaco",24.61597391,179.83200132,0
"01/01/2021","subsector","313 Fabricación de insumos textiles y acabado de textiles",,,1
"01/01/2021","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,0,0
"01/01/2021","subsector","315 Fabricación de prendas de vestir",0,0,0
"01/01/2021","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2021","subsector","321 Industria de la madera",0,0,0
"01/01/2021","subsector","322 Industria del papel",,,1
"01/01/2021","subsector","323 Impresión e industrias conexas",0,0,0
"01/01/2021","subsector","324 Fabricación de productos derivados del petróleo y del carbón",0,0,0
"01/01/2021","subsector","325 Industria química",15.34535429,27.24476347,0
"01/01/2021","subsector","326 Industria del plástico y del hule",-10.32771633,43.27159764,0
"01/01/2021","subsector","327 Fabricación de productos a base de minerales no metálicos",,,1
"01/01/2021","subsector","331 Industrias metálicas básicas",9.5901144,9.17655282,0
"01/01/2021","subsector","332 Fabricación de productos metálicos",-2.07826645,-2.1693717,0
"01/01/2021","subsector","333 Fabricación de maquinaria y equipo",17.25874508,27.56444549,0
"01/01/2021","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",30.08455862,15.32847732,0
"01/01/2021","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",1.58342877,4.78304478,0
"01/01/2021","subsector","336 Fabricación de equipo de transporte",53.9711099,65.3802911,0
"01/01/2021","subsector","337 Fabricación de muebles, colchones y persianas",0,0,0
"01/01/2021","subsector","339 Otras industrias manufactureras",3.93437171,2.92504874,0
"01/01/2021","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",167.88023197,10.22140486,0
"01/01/2021","subsector","432 Comercio al por mayor de productos textiles y calzado",-0.61049296,-0.60926352,0
"01/01/2021","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",-0.53763287,-1.5150304,0
"01/01/2021","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",1.32171214,-0.622528339999999,0
"01/01/2021","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",-18.24384722,-1.77576883,0
"01/01/2021","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0,0
"01/01/2021","subsector","437 Intermediación de comercio al por mayor",,,1
"01/01/2021","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,0,0
"01/01/2021","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",39.85333291,39.85333291,0
"01/01/2021","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",,,1
"01/01/2021","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2021","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",,,1
"01/01/2021","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",,,1
"01/01/2021","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",,,1
"01/01/2021","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",,2.17394806,0
"01/01/2021","subsector","469 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",,0,0
"01/01/2021","subsector","481 Transporte aéreo",0,,1
"01/01/2021","subsector","482 Transporte por ferrocarril",,,1
"01/01/2021","subsector","483 Transporte por agua",0,,1
"01/01/2021","subsector","484 Autotransporte de carga",0,0,0
"01/01/2021","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2021","subsector","486 Transporte por ductos",0,47.08266043,0
"01/01/2021","subsector","487 Transporte turístico",0,0,0
"01/01/2021","subsector","488 Servicios relacionados con el transporte",5.04721104,,1
"01/01/2021","subsector","492 Servicios de mensajería y paquetería",,0,0
"01/01/2021","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2021","subsector","511 Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",0,-6.82757793,0
"01/01/2021","subsector","512 Industria fílmica y del video, e industria del sonido",0,0,0
"01/01/2021","subsector","515 Radio y televisión",0,0,0
"01/01/2021","subsector","517 Telecomunicaciones",,0.89976482,0
"01/01/2021","subsector","518 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",4.65667849,,1
"01/01/2021","subsector","519 Otros servicios de información",,,1
"01/01/2021","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",100.04564199,270.377518259876,0
"01/01/2021","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",,,1
"01/01/2021","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,2.32273925,0
"01/01/2021","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,9.27907923,0
"01/01/2021","subsector","531 Servicios inmobiliarios",,1.58027642,0
"01/01/2021","subsector","532 Servicios de alquiler de bienes muebles",,0.089246931103942,0
"01/01/2021","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",,,1
"01/01/2021","subsector","541 Servicios profesionales, científicos y técnicos",11.36635609,12.70572479,0
"01/01/2021","subsector","551 Corporativos",,0,0
"01/01/2021","subsector","561 Servicios de apoyo a los negocios",0.30497171,0.16870456,0
"01/01/2021","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2021","subsector","611 Servicios educativos",0,0,0
"01/01/2021","subsector","621 Servicios médicos de consulta externa y servicios relacionados",0,0,0
"01/01/2021","subsector","622 Hospitales",0,0,0
"01/01/2021","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2021","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2021","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2021","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",,,1
"01/01/2021","subsector","721 Servicios de alojamiento temporal",27.5740263,16.3924034,0
"01/01/2021","subsector","722 Servicios de preparación de alimentos y bebidas",0,0,0
"01/01/2021","subsector","811 Servicios de reparación y mantenimiento",,0,0
"01/01/2021","subsector","812 Servicios personales",0,0,0
"01/01/2021","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2021","Tipo de inversión","Cuentas entre compañías",70.77677,71.72655603,0
"01/01/2021","Tipo de inversión","Nuevas inversiones",59.63989,74.056774871104,0
"01/01/2021","Tipo de inversión","Reinversión de utilidades",507.34077,798.114272749384,0
"01/01/2022","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",,20.5883383919468,0
"01/01/2022","sector","21 Minería",62.60700714,62.60700714,0
"01/01/2022","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,1
"01/01/2022","sector","23 Construcción",41.20324124,20.19663072,0
"01/01/2022","sector","31-33 Industrias manufactureras",410.20396255,727.319105432841,0
"01/01/2022","sector","43-46 Comercio al por mayor y por menor",,107.727508231099,0
"01/01/2022","sector","48-49 Transporte, correos y almacenamiento",,369.456739909851,0
"01/01/2022","sector","51 Información en medios masivos",21.83691346,30.54765213,0
"01/01/2022","sector","52 Servicios financieros y de seguros",241.00374878,238.635381806523,0
"01/01/2022","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",0.11872032,0.140677346203407,0
"01/01/2022","sector","54 Servicios profesionales, científicos y técnicos",10.71098359,9.90757576,0
"01/01/2022","sector","55 Corporativos",,0,0
"01/01/2022","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,3.67532562043642,0
"01/01/2022","sector","61 Servicios educativos",0,0,0
"01/01/2022","sector","62 Servicios de salud y de asistencia social",0,0,0
"01/01/2022","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0,0,0
"01/01/2022","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",41.01735688,40.9937988511119,0
"01/01/2022","sector","81 Otros servicios excepto actividades gubernamentales",-102.54191343,,1
"01/01/2022","sector","Confidencial",4.25588173999995,-3257.81386987002,0
"01/01/2022","subsector","111 Agricultura",,,1
"01/01/2022","subsector","112 Cría y explotación de animales",0,0,0
"01/01/2022","subsector","115 Servicios relacionados con las actividades agropecuarias y forestales",0,,1
"01/01/2022","subsector","211 Extracción de petróleo y gas",,,1
"01/01/2022","subsector","212 Minería de minerales metálicos y no metálicos, excepto petróleo y gas",,,1
"01/01/2022","subsector","213 Servicios relacionados con la minería",,,1
"01/01/2022","subsector","221 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,1
"01/01/2022","subsector","236 Edificación",0,0,0
"01/01/2022","subsector","237 Construcción de obras de ingeniería civil",,,1
"01/01/2022","subsector","238 Trabajos especializados para la construcción",,,1
"01/01/2022","subsector","311 Industria alimentaria",31.84441401,55.6632855408028,0
"01/01/2022","subsector","312 Industria de las bebidas y del tabaco",127.25330667,398.07076531948,0
"01/01/2022","subsector","313 Fabricación de insumos textiles y acabado de textiles",,,1
"01/01/2022","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,0,0
"01/01/2022","subsector","315 Fabricación de prendas de vestir",0,0,0
"01/01/2022","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2022","subsector","321 Industria de la madera",0,0,0
"01/01/2022","subsector","322 Industria del papel",0.62503105,0.62503105,0
"01/01/2022","subsector","323 Impresión e industrias conexas",,,1
"01/01/2022","subsector","324 Fabricación de productos derivados del petróleo y del carbón",0,0,0
"01/01/2022","subsector","325 Industria química",40.89864163,141.583799128615,0
"01/01/2022","subsector","326 Industria del plástico y del hule",86.43548504,100.362108970427,0
"01/01/2022","subsector","327 Fabricación de productos a base de minerales no metálicos",,,1
"01/01/2022","subsector","331 Industrias metálicas básicas",4.49819187,3.72593088,0
"01/01/2022","subsector","332 Fabricación de productos metálicos",-0.18444343,-0.35976988,0
"01/01/2022","subsector","333 Fabricación de maquinaria y equipo",25.04292213,-87.5036601211895,0
"01/01/2022","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",61.14463248,34.8939985159214,0
"01/01/2022","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",6.96846408,9.97977556,0
"01/01/2022","subsector","336 Fabricación de equipo de transporte",21.23156516,66.6607275887842,0
"01/01/2022","subsector","337 Fabricación de muebles, colchones y persianas",0,0,0
"01/01/2022","subsector","339 Otras industrias manufactureras",1.14411163,0.31547265,0
"01/01/2022","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",106.97502718,3.83353225,0
"01/01/2022","subsector","432 Comercio al por mayor de productos textiles y calzado",0.05646642,0.0564664200000006,0
"01/01/2022","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",,7.05093934,0
"01/01/2022","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",85.44049382,6.8731395,0
"01/01/2022","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",-2.83017106,3.49444337,0
"01/01/2022","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0,0
"01/01/2022","subsector","437 Intermediación de comercio al por mayor",,,1
"01/01/2022","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,0,0
"01/01/2022","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",,29.12021429,0
"01/01/2022","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",0,,1
"01/01/2022","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2022","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",,,1
"01/01/2022","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",0,0,0
"01/01/2022","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",,,1
"01/01/2022","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",4.58902377,4.58917003,0
"01/01/2022","subsector","469 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",,0,0
"01/01/2022","subsector","481 Transporte aéreo",,330.832480826315,0
"01/01/2022","subsector","482 Transporte por ferrocarril",0,,1
"01/01/2022","subsector","483 Transporte por agua",0,,1
"01/01/2022","subsector","484 Autotransporte de carga",0,0,0
"01/01/2022","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2022","subsector","486 Transporte por ductos",13.0396416,13.0396416,0
"01/01/2022","subsector","487 Transporte turístico",0,0,0
"01/01/2022","subsector","488 Servicios relacionados con el transporte",16.98607668,,1
"01/01/2022","subsector","492 Servicios de mensajería y paquetería",,,1
"01/01/2022","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2022","subsector","511 Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",,-25.92581249,0
"01/01/2022","subsector","512 Industria fílmica y del video, e industria del sonido",,0,0
"01/01/2022","subsector","515 Radio y televisión",0,,1
"01/01/2022","subsector","517 Telecomunicaciones",-34.47843438,0.16002934,0
"01/01/2022","subsector","518 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0,,1
"01/01/2022","subsector","519 Otros servicios de información",,,1
"01/01/2022","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",192.73755796,171.77616672437,0
"01/01/2022","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",47.3924761,1.08737060620341,0
"01/01/2022","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,4.93770835594931,0
"01/01/2022","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,60.83413612,0
"01/01/2022","subsector","531 Servicios inmobiliarios",,0.0268320762034067,0
"01/01/2022","subsector","532 Servicios de alquiler de bienes muebles",,,1
"01/01/2022","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",,,1
"01/01/2022","subsector","541 Servicios profesionales, científicos y técnicos",10.71098359,9.90757576,0
"01/01/2022","subsector","551 Corporativos",,0,0
"01/01/2022","subsector","561 Servicios de apoyo a los negocios",3.64828061,3.67532562043642,0
"01/01/2022","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2022","subsector","611 Servicios educativos",0,0,0
"01/01/2022","subsector","621 Servicios médicos de consulta externa y servicios relacionados",0,0,0
"01/01/2022","subsector","622 Hospitales",0,0,0
"01/01/2022","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2022","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2022","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2022","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",0,0,0
"01/01/2022","subsector","721 Servicios de alojamiento temporal",41.01735688,40.9901425611119,0
"01/01/2022","subsector","722 Servicios de preparación de alimentos y bebidas",0,,1
"01/01/2022","subsector","811 Servicios de reparación y mantenimiento",,,1
"01/01/2022","subsector","812 Servicios personales",,,1
"01/01/2022","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2022","Tipo de inversión","Cuentas entre compañías",152.8529,116.59199937,0
"01/01/2022","Tipo de inversión","Nuevas inversiones",500.4359,498.337168293955,0
"01/01/2022","Tipo de inversión","Reinversión de utilidades",665.6548,1013.87642986606,0
"01/01/2023","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",1.38293945427394,-0.278036836201864,0
"01/01/2023","sector","21 Minería",0,,1
"01/01/2023","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,1
"01/01/2023","sector","23 Construcción",38.7922952815735,38.7926164810893,0
"01/01/2023","sector","31-33 Industrias manufactureras",779.845169102193,722.16018762407,0
"01/01/2023","sector","43-46 Comercio al por mayor y por menor",35.9326544056457,42.4064730151411,0
"01/01/2023","sector","48-49 Transporte, correos y almacenamiento",6.97916971664256,6.97916971664256,0
"01/01/2023","sector","51 Información en medios masivos",2.31491963193343,-52.6384494451136,0
"01/01/2023","sector","52 Servicios financieros y de seguros",270.360136529584,271.515204684238,0
"01/01/2023","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",0,3.40879947383011,0
"01/01/2023","sector","54 Servicios profesionales, científicos y técnicos",,-3.55501245995657,0
"01/01/2023","sector","55 Corporativos",,,1
"01/01/2023","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,1
"01/01/2023","sector","61 Servicios educativos",0,0,0
"01/01/2023","sector","62 Servicios de salud y de asistencia social",0,0,0
"01/01/2023","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0,,1
"01/01/2023","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",31.493792970525,63.0809041544451,0
"01/01/2023","sector","81 Otros servicios excepto actividades gubernamentales",,,1
"01/01/2023","sector","Confidencial",-2348.21905491242,-2210.2195489107,0
"01/01/2023","subsector","111 Agricultura",,-0.332785310493879,0
"01/01/2023","subsector","112 Cría y explotación de animales",,,1
"01/01/2023","subsector","115 Servicios relacionados con las actividades agropecuarias y forestales",0,0,0
"01/01/2023","subsector","211 Extracción de petróleo y gas",0,0,0
"01/01/2023","subsector","212 Minería de minerales metálicos y no metálicos, excepto petróleo y gas",0,,1
"01/01/2023","subsector","213 Servicios relacionados con la minería",0,0,0
"01/01/2023","subsector","221 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,,1
"01/01/2023","subsector","236 Edificación",0,0,0
"01/01/2023","subsector","237 Construcción de obras de ingeniería civil",,1.10675546475653,0
"01/01/2023","subsector","238 Trabajos especializados para la construcción",,,1
"01/01/2023","subsector","311 Industria alimentaria",25.4766835724744,24.8328826522356,0
"01/01/2023","subsector","312 Industria de las bebidas y del tabaco",487.964772265195,409.784692318564,0
"01/01/2023","subsector","313 Fabricación de insumos textiles y acabado de textiles",0,0,0
"01/01/2023","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,,1
"01/01/2023","subsector","315 Fabricación de prendas de vestir",0,0,0
"01/01/2023","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2023","subsector","321 Industria de la madera",,,1
"01/01/2023","subsector","322 Industria del papel",,,1
"01/01/2023","subsector","323 Impresión e industrias conexas",,0.252233612989513,0
"01/01/2023","subsector","324 Fabricación de productos derivados del petróleo y del carbón",,,1
"01/01/2023","subsector","325 Industria química",42.3700371628617,3.09230319728034,0
"01/01/2023","subsector","326 Industria del plástico y del hule",104.259349253252,104.402071383789,0
"01/01/2023","subsector","327 Fabricación de productos a base de minerales no metálicos",,,1
"01/01/2023","subsector","331 Industrias metálicas básicas",13.8747823698714,13.834832989654,0
"01/01/2023","subsector","332 Fabricación de productos metálicos",,,1
"01/01/2023","subsector","333 Fabricación de maquinaria y equipo",,1.00214961583466,0
"01/01/2023","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",51.8270067244412,63.2897250793031,0
"01/01/2023","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",8.57588350011982,8.21751970691116,0
"01/01/2023","subsector","336 Fabricación de equipo de transporte",32.1447816725087,78.16777092927,0
"01/01/2023","subsector","337 Fabricación de muebles, colchones y persianas",0,0,0
"01/01/2023","subsector","339 Otras industrias manufactureras",3.71183235579224,3.76306756187098,0
"01/01/2023","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",0,,1
"01/01/2023","subsector","432 Comercio al por mayor de productos textiles y calzado",5.40390077351855,7.45572150564223,0
"01/01/2023","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",,-0.573020224360687,0
"01/01/2023","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",0.524684809875479,5.78903405659925,0
"01/01/2023","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",6.76613439100145,4.13075242763875,0
"01/01/2023","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,,1
"01/01/2023","subsector","437 Intermediación de comercio al por mayor",,0.213479814517842,0
"01/01/2023","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,0,0
"01/01/2023","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",,,1
"01/01/2023","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",0,,1
"01/01/2023","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2023","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",,,1
"01/01/2023","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",0,0,0
"01/01/2023","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",0,0,0
"01/01/2023","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",,0,0
"01/01/2023","subsector","469 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",0,0,0
"01/01/2023","subsector","481 Transporte aéreo",0,0,0
"01/01/2023","subsector","482 Transporte por ferrocarril",0,0,0
